rank,athlete_name,country,div_rank,gender_rank,overall_rank,designation,bib,division,points,swim_time,swim_time_detail,swim_div_rank,swim_gender_rank,swim_overall_rank,transition_1,transition_1_detail,bike_time,bike_time_detail,bike_div_rank,bike_gender_rank,bike_overall_rank,transition_2,transition_2_detail,run_time,run_time_detail,run_div_rank,run_gender_rank,run_overall_rank,finish_time
741,Kaitlyn Dawson,,137,741,741,Finisher,641,F30-34,2206,1:05:01,1:05:01,39,180,180,0:05:36,0:05:36,7:46:23,7:46:23,132,701,701,0:04:45,0:04:45,4:45:09,4:45:09,137,741,741,13:46:54
742,Emma Spinks,AU,99,742,742,Finisher,1315,F45-49,2533,1:05:30,1:05:30,16,191,191,0:08:00,0:08:00,7:12:34,7:12:34,50,489,489,0:08:37,0:08:37,5:12:17,5:12:17,99,742,742,13:46:58
743,Naoko Yokota,JP,79,743,743,Finisher,980,F50-54,2815,1:19:27,1:19:27,68,717,717,0:06:51,0:06:51,7:14:49,7:14:49,61,596,596,0:10:25,0:10:25,4:55:36,4:55:36,79,743,743,13:47:08
744,Natasha Corbett,CA,112,744,744,Finisher,743,F40-44,2577,1:17:24,1:17:24,108,640,640,0:06:38,0:06:38,7:42:40,7:42:40,111,764,765,0:06:37,0:06:37,4:33:56,4:33:56,112,744,744,13:47:16
745,Leticia Boeing,BR,138,745,745,Finisher,629,F30-34,2193,1:15:34,1:15:34,105,588,588,0:07:41,0:07:41,7:13:13,7:13:13,108,568,568,0:08:44,0:08:44,5:02:49,5:02:49,138,745,745,13:48:00
746,Joanna Markucka,PL,113,746,746,Finisher,737,F40-44,2565,1:06:58,1:06:58,45,226,226,0:05:04,0:05:04,7:11:43,7:11:43,79,474,474,0:06:22,0:06:22,5:18:04,5:18:04,113,746,746,13:48:12
747,Kate Patterson,US,100,747,747,Finisher,1393,F45-49,2514,1:08:28,1:08:28,25,285,285,0:08:55,0:08:55,7:36:28,7:36:28,87,677,677,0:07:16,0:07:16,4:47:27,4:47:27,100,747,747,13:48:34
748,Rebecca Stössel,CH,139,748,748,Finisher,581,F30-34,2185,1:28:54,1:28:54,157,988,989,0:06:49,0:06:49,7:27:56,7:27:56,144,744,745,0:05:15,0:05:15,4:39:48,4:39:48,139,748,748,13:48:41
749,Mikhayla Belkhiati,,140,749,749,Finisher,690,F30-34,2171,1:29:23,1:29:23,158,996,997,0:12:32,0:12:32,7:47:55,7:47:55,159,884,885,0:11:42,0:11:42,4:08:17,4:08:17,140,749,749,13:49:48
750,Whitney Tew,US,109,750,750,Finisher,183,F35-39,2199,1:19:48,1:19:48,97,729,729,0:07:15,0:07:15,7:55:45,7:55:45,117,854,855,0:05:28,0:05:28,4:21:38,4:21:38,109,750,750,13:49:54
751,Debbie Vanner,,48,751,751,Finisher,417,F55-59,3340,1:14:17,1:14:17,29,531,531,0:05:44,0:05:44,7:36:49,7:36:49,45,697,697,0:05:36,0:05:36,4:48:10,4:48:10,48,751,751,13:50:36
752,Kerri Renshaw,AU,101,752,752,Finisher,1271,F45-49,2489,1:00:47,1:00:47,7,94,94,0:07:03,0:07:03,7:54:53,7:54:53,96,739,740,0:11:45,0:11:45,4:36:13,4:36:13,101,752,752,13:50:41
753,Genia Gulyas,HU,102,753,753,Finisher,1439,F45-49,2487,1:26:16,1:26:16,143,920,921,0:08:03,0:08:03,7:25:13,7:25:13,91,717,718,0:09:23,0:09:23,4:41:54,4:41:54,102,753,753,13:50:48
754,Aimi Iwasaki Muhammad Moritoshi,,87,754,754,Finisher,1156,F25-29,2442,1:11:26,1:11:26,59,416,416,0:06:43,0:06:43,8:10:44,8:10:44,94,878,879,0:09:46,0:09:46,4:12:52,4:12:52,87,754,754,13:51:31
755,Beate Hutzler,DE,110,755,755,Finisher,264,F35-39,2179,1:26:36,1:26:36,124,933,934,0:09:57,0:09:57,7:27:56,7:27:56,105,748,749,0:11:21,0:11:21,4:35:45,4:35:45,110,755,755,13:51:35
756,Nadin Eule,DE,114,756,756,Finisher,747,F40-44,2524,1:13:53,1:13:53,91,513,513,0:08:57,0:08:57,7:38:00,7:38:00,106,727,728,0:08:47,0:08:47,4:42:03,4:42:03,114,756,756,13:51:40
757,Fanny Casteran,FR,111,757,757,Finisher,184,F35-39,2175,1:25:57,1:25:57,121,914,915,0:06:18,0:06:18,7:22:57,7:22:57,98,687,687,0:04:14,0:04:14,4:52:30,4:52:30,111,757,757,13:51:55
758,Anja Orthaus,DE,80,758,758,Finisher,951,F50-54,2757,1:26:26,1:26:26,101,927,928,0:08:00,0:08:00,7:05:16,7:05:16,59,587,587,0:08:22,0:08:22,5:03:56,5:03:56,80,758,758,13:52:01
759,Michelle Jackson,GB,81,759,759,Finisher,1055,F50-54,2753,1:13:50,1:13:50,39,508,508,0:06:59,0:06:59,7:34:06,7:34:06,71,684,684,0:07:03,0:07:03,4:50:22,4:50:22,81,759,759,13:52:21
760,Cora Borrell i Sala,,112,760,760,Finisher,167,F35-39,2160,1:25:47,1:25:47,120,906,907,0:05:04,0:05:04,7:41:00,7:41:00,108,790,791,0:05:34,0:05:34,4:35:48,4:35:48,112,760,760,13:53:13
761,Mary Blount,IE,49,761,761,Finisher,454,F55-59,3305,1:16:17,1:16:17,36,611,611,0:06:59,0:06:59,8:20:21,8:20:21,74,936,937,0:11:40,0:11:40,3:58:14,3:58:14,49,761,761,13:53:30
762,Lauren Lemke,US,103,762,762,Finisher,1257,F45-49,2436,1:25:38,1:25:38,133,896,897,0:06:14,0:06:14,8:04:36,8:04:36,136,913,914,0:07:15,0:07:15,4:11:19,4:11:19,103,762,762,13:55:02
763,Victoria Luma,US,88,763,763,Finisher,1202,F25-29,2397,1:06:34,1:06:34,36,219,219,0:10:18,0:10:18,8:12:26,8:12:26,95,880,881,0:07:30,0:07:30,4:18:29,4:18:29,88,763,763,13:55:18
764,Wenjing Zou,CN,115,764,764,Finisher,833,F40-44,2480,1:53:36,1:53:36,154,1132,1133,0:12:19,0:12:19,7:31:45,7:31:45,130,918,919,0:11:44,0:11:44,4:05:55,4:05:55,115,764,764,13:55:19
765,Sharon Cahill,IE,15,765,765,Finisher,337,F60-64,3910,1:22:59,1:22:59,24,825,826,0:07:25,0:07:25,7:55:51,7:55:51,21,861,862,0:09:02,0:09:02,4:20:35,4:20:35,15,765,765,13:55:52
766,Linda-Marie Seidemann,DE,141,766,766,Finisher,670,F30-34,2096,1:24:30,1:24:30,148,865,866,0:06:15,0:06:15,7:34:12,7:34:12,145,753,754,0:04:04,0:04:04,4:47:03,4:47:03,141,766,766,13:56:04
767,Laura Barber,GB,142,767,767,Finisher,664,F30-34,2090,1:38:48,1:38:48,171,1097,1098,0:09:41,0:09:41,7:14:29,7:14:29,143,740,741,0:06:17,0:06:17,4:47:21,4:47:21,142,767,767,13:56:36
768,Nikol Cohen,,104,768,768,Finisher,1365,F45-49,2413,1:17:48,1:17:48,86,655,655,0:08:53,0:08:53,7:49:36,7:49:36,114,815,816,0:09:01,0:09:01,4:31:41,4:31:41,104,768,768,13:56:59
769,Giulia Pedrazzini,IT,26,769,769,Finisher,1117,F18-24,2983,1:13:25,1:13:25,24,486,486,0:07:07,0:07:07,7:13:00,7:13:00,21,543,543,0:04:50,0:04:50,5:18:42,5:18:42,26,769,769,13:57:04
770,Monica Rakitt,,143,770,770,Finisher,671,F30-34,2080,1:31:48,1:31:48,166,1033,1034,0:07:54,0:07:54,7:57:30,7:57:30,161,917,918,0:10:59,0:10:59,4:09:14,4:09:14,143,770,770,13:57:25
771,Meagan Hall,US,144,771,771,Finisher,542,F30-34,2075,1:29:59,1:29:59,161,1007,1008,0:08:44,0:08:44,8:07:07,8:07:07,164,948,949,0:09:22,0:09:22,4:02:35,4:02:35,144,771,771,13:57:48
772,Emma Bleasdale,GB,89,772,772,Finisher,1181,F25-29,2355,1:22:45,1:22:45,88,820,821,0:08:22,0:08:22,7:47:40,7:47:40,90,829,830,0:06:54,0:06:54,4:33:07,4:33:07,89,772,772,13:58:48
773,Claudia Schwarz,,116,773,773,Finisher,916,F40-44,2437,1:40:00,1:40:00,151,1102,1103,0:07:51,0:07:51,7:40:46,7:40:46,126,876,877,0:04:13,0:04:13,4:26:06,4:26:06,116,773,773,13:58:55
774,Vanessa  Ronksley,,105,774,774,Finisher,1453,F45-49,2373,1:17:15,1:17:15,81,633,633,0:09:24,0:09:24,7:17:03,7:17:03,79,614,614,0:08:32,0:08:32,5:08:07,5:08:07,105,774,774,14:00:20
775,Mariana Mayela Burguete Hernandez,MX,113,775,775,Finisher,266,F35-39,2071,1:29:05,1:29:05,133,990,991,0:10:22,0:10:22,7:56:55,7:56:55,124,912,913,0:08:47,0:08:47,4:15:28,4:15:28,113,775,775,14:00:37
776,Mary Guerlet,FR,114,776,776,Finisher,276,F35-39,2067,1:21:00,1:21:00,104,767,768,0:08:38,0:08:38,7:22:14,7:22:14,96,664,664,0:10:17,0:10:17,4:58:47,4:58:47,114,776,776,14:00:57
777,Meghan Lout,US,106,777,777,Finisher,1434,F45-49,2360,1:36:42,1:36:42,165,1080,1081,0:07:11,0:07:11,8:03:46,8:03:46,142,957,958,0:07:52,0:07:52,4:05:55,4:05:55,106,777,777,14:01:26
778,Meredith Wegener,US,107,778,778,Finisher,1425,F45-49,2353,1:11:30,1:11:30,44,419,419,0:06:59,0:06:59,7:59:12,7:59:12,116,826,827,0:08:02,0:08:02,4:36:17,4:36:17,107,778,778,14:02:00
779,Catherine Beeson,AU,82,779,779,Finisher,924,F50-54,2637,1:16:04,1:16:04,54,601,601,0:08:07,0:08:07,7:56:37,7:56:37,93,841,842,0:06:02,0:06:02,4:35:11,4:35:11,82,779,779,14:02:00
780,Federica Covili,IT,108,780,780,Finisher,1440,F45-49,2347,1:27:08,1:27:08,148,948,949,0:10:47,0:10:47,7:55:36,7:55:36,134,906,907,0:08:11,0:08:11,4:20:47,4:20:47,108,780,780,14:02:30
781,Caitlyn Evett,US,145,781,781,Finisher,586,F30-34,2018,1:13:53,1:13:53,91,514,514,0:08:38,0:08:38,7:20:44,7:20:44,117,613,613,0:08:50,0:08:50,5:10:28,5:10:28,145,781,781,14:02:33
782,Debora Garavini,IT,50,782,782,Finisher,462,F55-59,3192,1:16:28,1:16:28,38,615,615,0:06:26,0:06:26,7:24:24,7:24:24,37,643,643,0:06:59,0:06:59,5:08:38,5:08:38,50,782,782,14:02:56
783,Marion Berney,CH,27,783,783,Finisher,1109,F18-24,2912,1:32:53,1:32:53,34,1052,1053,0:06:49,0:06:49,7:06:47,7:06:47,24,635,635,0:10:01,0:10:01,5:06:28,5:06:28,27,783,783,14:02:59
784,Dana Haldeman,US,109,784,784,Finisher,1258,F45-49,2341,1:21:02,1:21:02,107,768,769,0:10:31,0:10:31,7:44:34,7:44:34,113,813,814,0:12:36,0:12:36,4:34:15,4:34:15,109,784,784,14:02:59
785,Caroline Mailloux,CA,51,785,785,Finisher,491,F55-59,3189,1:32:36,1:32:36,92,1048,1049,0:05:58,0:05:58,7:43:03,7:43:03,64,846,847,0:07:38,0:07:38,4:33:57,4:33:57,51,785,785,14:03:12
786,Kate Daly,US,146,786,786,Finisher,548,F30-34,2000,1:36:04,1:36:04,170,1074,1075,0:06:41,0:06:41,7:24:37,7:24:37,147,769,770,0:07:36,0:07:36,4:49:09,4:49:09,146,786,786,14:04:07
787,Crystal Pei Qi Ng,MY,90,787,787,Finisher,1151,F25-29,2284,1:54:26,1:54:26,107,1133,1134,0:06:40,0:06:40,7:15:54,7:15:54,88,823,824,0:07:04,0:07:04,4:40:39,4:40:39,90,787,787,14:04:42
788,Hannah Gillespie,GB,91,788,788,Finisher,1221,F25-29,2280,0:55:11,0:55:11,5,24,24,0:06:07,0:06:07,7:58:56,7:58:56,83,719,720,0:05:56,0:05:56,4:58:53,4:58:53,91,788,788,14:05:03
789,Hannah Schnieders,,28,789,789,Finisher,1098,F18-24,2883,1:14:56,1:14:56,27,565,565,0:05:13,0:05:13,7:32:47,7:32:47,25,673,673,0:07:23,0:07:23,5:05:04,5:05:04,28,789,789,14:05:24
790,Victoria Craven,GB,110,790,790,Finisher,1325,F45-49,2308,1:20:10,1:20:10,104,746,746,0:10:46,0:10:46,7:57:27,7:57:27,128,873,874,0:11:35,0:11:35,4:25:47,4:25:47,110,790,790,14:05:45
791,Barbara Kapfer,,52,791,791,Finisher,525,F55-59,3154,1:17:49,1:17:49,41,657,657,0:07:20,0:07:20,7:56:08,7:56:08,63,844,845,0:09:22,0:09:22,4:35:26,4:35:26,52,791,791,14:06:05
792,Deniel Retief,,117,792,792,Finisher,804,F40-44,2350,1:26:47,1:26:47,133,937,938,0:08:24,0:08:24,7:38:24,7:38:24,116,801,802,0:08:10,0:08:10,4:44:23,4:44:23,117,792,792,14:06:08
793,Tanya Lavington,,16,793,793,Finisher,333,F60-64,3781,1:19:26,1:19:26,13,715,715,0:06:04,0:06:04,7:39:17,7:39:17,15,750,751,0:05:31,0:05:31,4:56:21,4:56:21,16,793,793,14:06:39
794,Angela Giddens,CA,111,794,794,Finisher,1402,F45-49,2292,1:18:40,1:18:40,98,695,695,0:07:10,0:07:10,7:35:37,7:35:37,94,732,733,0:06:24,0:06:24,4:59:16,4:59:16,111,794,794,14:07:06
795,Nancy Agrillo,US,53,795,795,Finisher,455,F55-59,3137,1:41:56,1:41:56,104,1108,1109,0:09:11,0:09:11,7:20:24,7:20:24,54,787,788,0:08:03,0:08:03,4:47:54,4:47:54,53,795,795,14:07:28
796,Hanna Martinsson,SE,147,796,796,Finisher,531,F30-34,1957,1:14:02,1:14:02,92,519,519,0:09:42,0:09:42,7:43:27,7:43:27,146,768,769,0:10:24,0:10:24,4:50:07,4:50:07,147,796,796,14:07:42
797,Rowena Simmonds,US,148,797,797,Finisher,550,F30-34,1951,1:17:46,1:17:46,119,651,651,0:07:37,0:07:37,7:43:07,7:43:07,148,775,776,0:09:03,0:09:03,4:50:38,4:50:38,148,797,797,14:08:11
798,Maddie Nelson,,92,798,798,Finisher,1222,F25-29,2242,1:07:40,1:07:40,40,253,253,0:09:06,0:09:06,8:04:46,8:04:46,92,845,846,0:07:30,0:07:30,4:39:12,4:39:12,92,798,798,14:08:14
799,Janine Harvey,,112,799,799,Finisher,1352,F45-49,2270,1:11:33,1:11:33,45,420,420,0:05:13,0:05:13,7:33:56,7:33:56,85,659,659,0:05:19,0:05:19,5:12:53,5:12:53,112,799,799,14:08:55
800,Teresa Kastl,US,54,800,800,Finisher,478,F55-59,3120,1:31:15,1:31:15,87,1022,1023,0:07:49,0:07:49,7:22:52,7:22:52,48,735,736,0:09:03,0:09:03,4:57:57,4:57:57,54,800,800,14:08:56
801,Ella Morris,,149,801,801,Finisher,636,F30-34,1941,0:59:49,0:59:49,13,78,78,0:05:15,0:05:15,7:41:40,7:41:40,122,637,637,0:06:39,0:06:39,5:15:35,5:15:35,149,801,801,14:08:59
802,Laree Holcomb,,83,802,802,Finisher,1018,F50-54,2553,1:30:00,1:30:00,117,1008,1009,0:08:16,0:08:16,7:44:02,7:44:02,94,850,851,0:08:09,0:08:09,4:38:34,4:38:34,83,802,802,14:09:01
803,Carolin Erhardt,,113,803,803,Finisher,1481,F45-49,2268,1:38:46,1:38:46,168,1096,1097,0:07:05,0:07:05,7:15:32,7:15:32,93,731,732,0:10:15,0:10:15,4:57:27,4:57:27,113,803,803,14:09:05
804,Roberta Kim,CA,84,804,804,Finisher,1013,F50-54,2552,1:20:29,1:20:29,80,754,755,0:14:47,0:14:47,8:19:26,8:19:26,115,985,986,0:15:29,0:15:29,3:58:55,3:58:55,84,804,804,14:09:06
805,Rivkah Levin-Zalmanov,IL,118,805,805,Finisher,865,F40-44,2313,2:06:42,2:06:42,155,1136,1137,0:09:40,0:09:40,7:39:08,7:39:08,136,987,988,0:10:56,0:10:56,4:02:48,4:02:48,118,805,805,14:09:14
806,Samantha Damare,US,150,806,806,Finisher,559,F30-34,1938,1:08:45,1:08:45,67,297,297,0:06:11,0:06:11,7:34:22,7:34:22,126,649,649,0:09:21,0:09:21,5:10:37,5:10:37,150,806,806,14:09:15
807,Gabriela Maira Santos Silva,BR,93,807,807,Finisher,1227,F25-29,2226,1:17:54,1:17:54,76,660,660,0:07:31,0:07:31,7:56:45,7:56:45,93,849,850,0:06:06,0:06:06,4:41:17,4:41:17,93,807,807,14:09:33
808,Brigitte Stigler,,114,808,808,Finisher,1285,F45-49,2261,1:21:39,1:21:39,112,793,794,0:07:50,0:07:50,7:35:36,7:35:36,102,755,756,0:06:19,0:06:19,4:58:13,4:58:13,114,808,808,14:09:37
809,Jeanie Starkie,,85,809,809,Finisher,946,F50-54,2545,1:27:23,1:27:23,107,957,958,0:06:13,0:06:13,7:41:32,7:41:32,89,810,811,0:07:53,0:07:53,4:46:41,4:46:41,85,809,809,14:09:41
810,Hui Jin TAN,MY,151,810,810,Finisher,677,F30-34,1932,1:35:45,1:35:45,169,1073,1074,0:10:35,0:10:35,7:25:47,7:25:47,151,795,796,0:10:31,0:10:31,4:47:06,4:47:06,151,810,810,14:09:43
811,Christiane Kass,DE,55,811,811,Finisher,398,F55-59,3110,1:33:36,1:33:36,95,1057,1058,0:10:10,0:10:10,7:43:01,7:43:01,67,867,868,0:09:47,0:09:47,4:33:12,4:33:12,55,811,811,14:09:47
812,Bex Fink,US,119,812,812,Finisher,808,F40-44,2306,1:17:06,1:17:06,103,627,627,0:05:26,0:05:26,7:23:41,7:23:41,96,630,630,0:05:06,0:05:06,5:18:30,5:18:30,119,812,812,14:09:49
813,Diana Hou,US,120,813,813,Finisher,783,F40-44,2305,1:04:52,1:04:52,29,167,167,0:07:17,0:07:17,8:01:26,8:01:26,117,802,803,0:08:20,0:08:20,4:48:00,4:48:00,120,813,813,14:09:56
814,Amanda Barlow,AU,17,814,814,Finisher,283,F60-64,3735,1:25:15,1:25:15,29,887,888,0:11:22,0:11:22,7:34:46,7:34:46,19,784,785,0:07:29,0:07:29,4:51:35,4:51:35,17,814,814,14:10:26
815,Constance Geoghan,,86,815,815,Finisher,1002,F50-54,2533,1:24:12,1:24:12,94,859,860,0:05:37,0:05:37,7:26:38,7:26:38,74,695,695,0:05:25,0:05:25,5:08:49,5:08:49,86,815,815,14:10:41
816,Christine Keating,US,87,816,816,Finisher,1062,F50-54,2528,1:20:23,1:20:23,79,749,750,0:07:43,0:07:43,7:43:48,7:43:48,86,791,792,0:06:54,0:06:54,4:52:19,4:52:19,87,816,816,14:11:06
817,Sandy Bowman,US,115,817,817,Finisher,1335,F45-49,2243,1:25:58,1:25:58,141,915,916,0:10:32,0:10:32,7:42:14,7:42:14,117,828,829,0:07:20,0:07:20,4:45:06,4:45:06,115,817,817,14:11:10
818,Erika Lilley,,116,818,818,Finisher,1430,F45-49,2236,1:05:50,1:05:50,18,197,197,0:09:33,0:09:33,7:48:03,7:48:03,98,742,743,0:08:17,0:08:17,5:00:00,5:00:00,116,818,818,14:11:43
819,Kristan Huenink,,121,819,819,Finisher,787,F40-44,2279,1:13:18,1:13:18,87,482,482,0:06:52,0:06:52,7:29:29,7:29:29,99,655,655,0:17:47,0:17:47,5:04:37,5:04:37,121,819,819,14:12:03
820,Sangji Ahn,KR,117,820,820,Finisher,1384,F45-49,2221,1:36:22,1:36:22,164,1078,1079,0:08:58,0:08:58,7:41:08,7:41:08,124,863,864,0:10:56,0:10:56,4:35:36,4:35:36,117,820,820,14:13:00
821,Kate Samuelson,US,3,821,821,Finisher,370,F65-69,4297,1:33:20,1:33:20,14,1055,1056,0:07:28,0:07:28,7:49:51,7:49:51,3,890,891,0:07:50,0:07:50,4:34:36,4:34:36,3,821,821,14:13:05
822,Sarah Crow,GB,118,822,822,Finisher,1266,F45-49,2219,1:17:28,1:17:28,84,643,643,0:09:01,0:09:01,8:04:56,8:04:56,132,893,894,0:07:41,0:07:41,4:34:05,4:34:05,118,822,822,14:13:10
823,Bettina Bartl,AT,88,823,823,Finisher,953,F50-54,2492,1:25:44,1:25:44,99,903,904,0:07:00,0:07:00,7:40:59,7:40:59,87,803,804,0:06:23,0:06:23,4:54:00,4:54:00,88,823,823,14:14:06
824,Jennifer Done,,115,824,824,Finisher,190,F35-39,1901,1:23:45,1:23:45,114,849,850,0:08:38,0:08:38,7:59:58,7:59:58,120,899,900,0:07:26,0:07:26,4:34:57,4:34:57,115,824,824,14:14:45
825,Jenny Holden,IE,56,825,825,Finisher,432,F55-59,3043,1:16:10,1:16:10,35,607,607,0:05:22,0:05:22,7:47:19,7:47:19,52,777,778,0:05:23,0:05:23,5:01:08,5:01:08,56,825,825,14:15:22
826,Elaine Boow,,119,826,826,Finisher,1432,F45-49,2184,1:11:34,1:11:34,46,421,421,0:05:27,0:05:27,7:48:46,7:48:46,104,759,760,0:06:35,0:06:35,5:03:42,5:03:42,119,826,826,14:16:05
827,Isabella Crane,US,94,827,827,Finisher,1191,F25-29,2147,1:18:48,1:18:48,81,698,698,0:05:25,0:05:25,6:50:54,6:50:54,55,410,410,0:03:53,0:03:53,5:57:09,5:57:09,94,827,827,14:16:09
828,Yumiko Watanabe,,57,828,828,Finisher,425,F55-59,3030,1:19:08,1:19:08,49,708,708,0:11:28,0:11:28,8:12:22,8:12:22,72,932,933,0:11:16,0:11:16,4:22:13,4:22:13,57,828,828,14:16:27
829,Florence Brosseau,FR,89,829,829,Finisher,1068,F50-54,2463,1:37:48,1:37:48,130,1088,1089,0:06:29,0:06:29,7:15:52,7:15:52,77,718,719,0:06:49,0:06:49,5:09:31,5:09:31,89,829,829,14:16:30
830,Sabine Petit,FR,120,830,830,Finisher,1442,F45-49,2176,1:44:21,1:44:21,172,1118,1119,0:12:52,0:12:52,7:29:17,7:29:17,125,864,865,0:10:47,0:10:47,4:39:27,4:39:27,120,830,830,14:16:43
831,Bonnie Ritchotte,US,90,831,831,Finisher,1012,F50-54,2460,1:27:41,1:27:41,111,964,965,0:12:25,0:12:25,8:05:12,8:05:12,111,944,945,0:13:45,0:13:45,4:17:43,4:17:43,90,831,831,14:16:45
832,Jane Counsell,GB,91,832,832,Finisher,1036,F50-54,2459,1:29:52,1:29:52,116,1005,1006,0:11:26,0:11:26,7:45:23,7:45:23,96,866,867,0:15:17,0:15:17,4:34:51,4:34:51,91,832,832,14:16:48
833,Millie Bistre Varon,MX,152,833,833,Finisher,710,F30-34,1843,1:27:29,1:27:29,154,959,960,0:08:54,0:08:54,8:10:28,8:10:28,165,951,952,0:14:12,0:14:12,4:16:09,4:16:09,152,833,833,14:17:12
834,Gry Hauge Merkesdal,NO,92,834,834,Finisher,1032,F50-54,2451,1:29:08,1:29:08,114,992,993,0:09:17,0:09:17,7:51:09,7:51:09,98,882,883,0:08:39,0:08:39,4:39:14,4:39:14,92,834,834,14:17:27
835,Dayana Amirova,,116,835,835,Finisher,261,F35-39,1862,1:21:46,1:21:46,109,796,797,0:14:41,0:14:41,7:46:14,7:46:14,116,851,852,0:18:25,0:18:25,4:36:55,4:36:55,116,835,835,14:18:01
836,Madeline Barbot,FR,153,836,836,Finisher,683,F30-34,1827,1:23:22,1:23:22,143,837,838,0:10:48,0:10:48,7:48:54,7:48:54,157,855,856,0:10:44,0:10:44,4:44:42,4:44:42,153,836,836,14:18:30
837,Carmen Ruiz,,93,837,837,Finisher,949,F50-54,2436,1:25:37,1:25:37,97,895,896,0:09:32,0:09:32,7:29:47,7:29:47,80,752,753,0:07:52,0:07:52,5:05:54,5:05:54,93,837,837,14:18:42
838,Susan Niswander,US,18,838,838,Finisher,293,F60-64,3634,1:25:52,1:25:52,31,909,910,0:10:47,0:10:47,7:55:25,7:55:25,26,897,898,0:07:32,0:07:32,4:39:17,4:39:17,18,838,838,14:18:51
839,Joellen Kohlman-Petrick,,121,839,839,Finisher,1356,F45-49,2149,1:11:44,1:11:44,50,429,429,0:10:03,0:10:03,8:26:16,8:26:16,144,960,961,0:07:48,0:07:48,4:23:07,4:23:07,121,839,839,14:18:58
840,Sandra Hall,GB,19,840,840,Finisher,307,F60-64,3630,1:17:41,1:17:41,10,647,647,0:07:19,0:07:19,8:10:56,8:10:56,27,911,912,0:04:42,0:04:42,4:38:34,4:38:34,19,840,840,14:19:11
841,Gail  Norman,US,4,841,841,Finisher,367,F65-69,4223,1:30:23,1:30:23,11,1014,1015,0:09:23,0:09:23,7:52:16,7:52:16,4,896,897,0:09:05,0:09:05,4:38:07,4:38:07,4,841,841,14:19:15
842,Patrizia Sini,IT,58,842,842,Finisher,480,F55-59,2990,1:22:13,1:22:13,59,807,808,0:14:18,0:14:18,7:16:13,7:16:13,41,672,672,0:12:26,0:12:26,5:14:37,5:14:37,58,842,842,14:19:47
843,Tania Hoffmann,,122,843,843,Finisher,1269,F45-49,2130,1:25:55,1:25:55,140,912,913,0:07:28,0:07:28,7:41:41,7:41:41,112,809,810,0:09:29,0:09:29,4:56:00,4:56:00,122,843,843,14:20:33
844,Milena Dobreva,,123,844,844,Finisher,1295,F45-49,2127,1:31:22,1:31:22,154,1028,1029,0:07:12,0:07:12,7:50:00,7:50:00,130,875,876,0:06:53,0:06:53,4:45:23,4:45:23,123,844,844,14:20:49
845,Jenna Bradford,US,117,845,845,Finisher,158,F35-39,1822,1:11:18,1:11:18,58,406,406,0:06:37,0:06:37,7:39:39,7:39:39,101,704,705,0:07:02,0:07:02,5:16:44,5:16:44,117,845,845,14:21:20
846,Elizabeth Earle,GB,124,846,846,Finisher,1423,F45-49,2106,1:21:25,1:21:25,109,781,782,0:09:36,0:09:36,7:37:27,7:37:27,107,774,775,0:06:08,0:06:08,5:07:58,5:07:58,124,846,846,14:22:35
847,Alejandra Garcia Garduno,,118,847,847,Finisher,232,F35-39,1806,1:12:52,1:12:52,66,464,464,0:07:18,0:07:18,8:26:11,8:26:11,126,950,951,0:11:41,0:11:41,4:24:42,4:24:42,118,847,847,14:22:43
848,Kelsey Kubelick,US,154,848,848,Finisher,538,F30-34,1775,1:07:51,1:07:51,57,258,258,0:08:41,0:08:41,8:13:25,8:13:25,160,886,887,0:06:37,0:06:37,4:46:13,4:46:13,154,848,848,14:22:48
849,Jessica Rupprecht,DE,125,849,849,Finisher,1294,F45-49,2103,1:28:16,1:28:16,151,978,979,0:08:24,0:08:24,7:27:10,7:27:10,99,745,746,0:07:46,0:07:46,5:11:12,5:11:12,125,849,849,14:22:49
850,Toscane Gerin,FR,155,850,850,Finisher,679,F30-34,1774,1:20:57,1:20:57,132,765,766,0:06:21,0:06:21,7:49:38,7:49:38,154,822,823,0:07:00,0:07:00,4:59:02,4:59:02,155,850,850,14:22:57
851,Claudia Joo,PE,119,851,851,Finisher,250,F35-39,1797,1:05:59,1:05:59,18,198,198,0:06:00,0:06:00,8:44:48,8:44:48,133,993,994,0:08:30,0:08:30,4:18:09,4:18:09,119,851,851,14:23:25
852,Maria Fernanda Poveda Franco,,126,852,852,Finisher,1387,F45-49,2086,1:25:12,1:25:12,128,883,884,0:08:32,0:08:32,7:52:39,7:52:39,123,862,863,0:09:26,0:09:26,4:48:24,4:48:24,126,852,852,14:24:13
853,Jane Britten,GB,94,853,853,Finisher,955,F50-54,2363,1:20:04,1:20:04,78,744,744,0:07:41,0:07:41,8:13:20,8:13:20,106,926,927,0:11:44,0:11:44,4:31:59,4:31:59,94,853,853,14:24:49
854,Kelly Willoughby,US,127,854,854,Finisher,1469,F45-49,2074,1:25:53,1:25:53,139,910,911,0:10:38,0:10:38,7:27:59,7:27:59,100,749,750,0:13:40,0:13:40,5:07:05,5:07:05,127,854,854,14:25:15
855,Julie Crepel,BE,128,855,855,Finisher,1308,F45-49,2071,1:22:27,1:22:27,116,813,814,0:11:54,0:11:54,7:39:40,7:39:40,111,804,805,0:08:28,0:08:28,5:02:59,5:02:59,128,855,855,14:25:29
