rank,athlete_name,country,div_rank,gender_rank,overall_rank,designation,bib,division,points,swim_time,swim_time_detail,swim_div_rank,swim_gender_rank,swim_overall_rank,transition_1,transition_1_detail,bike_time,bike_time_detail,bike_div_rank,bike_gender_rank,bike_overall_rank,transition_2,transition_2_detail,run_time,run_time_detail,run_div_rank,run_gender_rank,run_overall_rank,finish_time
1400,Ulrike Samsel,,109,1400,1400,Finisher,526,F55-59,1953,1:57:02,1:57:02,138,1538,1538,0:12:27,0:12:27,6:56:25,6:56:25,123,1451,1451,0:06:26,0:06:26,5:41:52,5:41:52,109,1400,1400,14:54:13
1401,Michele Coates,CA,110,1401,1401,Finisher,581,F55-59,1946,1:45:04,1:45:04,126,1482,1482,0:07:44,0:07:44,7:25:02,7:25:02,127,1487,1487,0:11:19,0:11:19,5:25:40,5:25:40,110,1401,1401,14:54:50
1402,Joanna Nami,US,179,1402,1402,Finisher,1115,F50-54,1544,1:24:43,1:24:43,104,959,959,0:11:28,0:11:28,7:09:18,7:09:18,181,1372,1372,0:12:04,0:12:04,5:57:22,5:57:22,179,1402,1402,14:54:55
1403,Emma Blacklock,AU,215,1403,1403,Finisher,1749,F45-49,1496,1:36:43,1:36:43,198,1353,1353,0:09:29,0:09:29,6:56:54,6:56:54,210,1365,1365,0:14:00,0:14:00,5:58:22,5:58:22,215,1403,1403,14:55:28
1404,Frédérique Gilbert,,224,1404,1404,Finisher,1027,F40-44,1418,1:33:35,1:33:35,203,1288,1288,0:07:02,0:07:02,7:03:04,7:03:04,219,1367,1367,0:15:16,0:15:16,5:56:40,5:56:40,224,1404,1404,14:55:37
1405,Allison Nakisher,US,180,1405,1405,Finisher,1271,F50-54,1522,1:47:32,1:47:32,195,1506,1506,0:18:08,0:18:08,7:13:56,7:13:56,195,1488,1488,0:17:50,0:17:50,5:19:14,5:19:14,180,1405,1405,14:56:41
1406,Alexandra Dronkers,NL,5,1406,1406,Finisher,464,F70-74,3892,1:34:17,1:34:17,6,1308,1308,0:06:54,0:06:54,6:56:09,6:56:09,3,1332,1332,0:07:22,0:07:22,6:12:05,6:12:05,5,1406,1406,14:56:46
1407,Rebecca Chapman,US,111,1407,1407,Finisher,485,F55-59,1919,1:35:27,1:35:27,100,1335,1335,0:10:00,0:10:00,7:12:44,7:12:44,117,1430,1430,0:08:10,0:08:10,5:50:45,5:50:45,111,1407,1407,14:57:06
1408,Nao Katayama,JP,216,1408,1408,Finisher,1594,F45-49,1475,2:01:29,2:01:29,235,1552,1552,0:08:34,0:08:34,7:17:49,7:17:49,233,1506,1506,0:07:47,0:07:47,5:21:36,5:21:36,216,1408,1408,14:57:14
1409,Hong Weng,US,225,1409,1409,Finisher,1006,F40-44,1390,1:32:08,1:32:08,193,1248,1248,0:09:25,0:09:25,7:59:42,7:59:42,235,1542,1542,0:11:28,0:11:28,5:05:12,5:05:12,225,1409,1409,14:57:56
1410,Susanne Schaudig,DE,50,1410,1410,Finisher,384,F60-64,2571,1:37:09,1:37:09,56,1362,1362,0:08:36,0:08:36,7:31:21,7:31:21,61,1486,1486,0:11:25,0:11:25,5:30:05,5:30:05,50,1410,1410,14:58:35
1411,Sara Andersson,SE,181,1411,1411,Finisher,1178,F50-54,1499,1:40:18,1:40:18,176,1420,1420,0:07:03,0:07:03,6:31:46,6:31:46,138,1203,1203,0:10:15,0:10:15,6:29:15,6:29:15,181,1411,1411,14:58:36
1412,Michelle Lyman,,182,1412,1412,Finisher,1214,F50-54,1495,1:33:29,1:33:29,158,1287,1287,0:08:38,0:08:38,6:56:39,6:56:39,173,1339,1339,0:12:36,0:12:36,6:07:36,6:07:36,182,1412,1412,14:58:58
1413,Cilje Bringsli Olaussen,NO,123,1413,1413,Finisher,1425,F25-29,1202,1:42:57,1:42:57,122,1463,1463,0:05:16,0:05:16,7:07:29,7:07:29,121,1420,1420,0:05:11,0:05:11,5:58:50,5:58:50,123,1413,1413,14:59:43
1414,Giovanna Andreuccetti,,112,1414,1414,Finisher,546,F55-59,1884,1:31:22,1:31:22,81,1229,1229,0:10:41,0:10:41,7:04:57,7:04:57,101,1379,1379,0:29:18,0:29:18,5:43:42,5:43:42,112,1414,1414,15:00:00
1415,Sydney Roe,US,191,1415,1415,Finisher,164,F35-39,1229,1:09:18,1:09:18,33,239,239,0:07:20,0:07:20,7:30:45,7:30:45,191,1384,1384,0:13:25,0:13:25,5:59:24,5:59:24,191,1415,1415,15:00:12
1416,Nancy Werbrouck,BE,183,1416,1416,Finisher,1277,F50-54,1479,1:59:15,1:59:15,205,1548,1548,0:10:02,0:10:02,7:22:52,7:22:52,202,1521,1521,0:12:55,0:12:55,5:15:15,5:15:15,183,1416,1416,15:00:19
1417,Sarah Weind,CA,217,1417,1417,Finisher,1709,F45-49,1436,1:09:57,1:09:57,22,269,269,0:08:40,0:08:40,6:53:15,6:53:15,171,1141,1141,0:11:47,0:11:47,6:36:48,6:36:48,217,1417,1417,15:00:28
1418,Kairi Ustav,,218,1418,1418,Finisher,1718,F45-49,1433,1:38:41,1:38:41,204,1387,1387,0:05:44,0:05:44,7:18:21,7:18:21,221,1439,1439,0:11:51,0:11:51,5:46:08,5:46:08,218,1418,1418,15:00:46
1419,Megan Gardam,,219,1419,1419,Finisher,1738,F45-49,1423,1:33:45,1:33:45,190,1292,1292,0:08:43,0:08:43,6:58:13,6:58:13,206,1352,1352,0:10:39,0:10:39,6:10:14,6:10:14,219,1419,1419,15:01:34
1420,Sophie Moser,,220,1420,1420,Finisher,1712,F45-49,1416,1:26:35,1:26:35,141,1039,1039,0:07:29,0:07:29,6:46:21,6:46:21,183,1213,1213,0:16:40,0:16:40,6:25:04,6:25:04,220,1420,1420,15:02:09
1421,Estrella Peinado Vara,ES,184,1421,1421,Finisher,1240,F50-54,1456,1:52:59,1:52:59,202,1531,1531,0:09:35,0:09:35,7:35:34,7:35:34,203,1537,1537,0:11:41,0:11:41,5:12:24,5:12:24,184,1421,1421,15:02:13
1422,Gabriele ROIDL,,113,1422,1422,Finisher,513,F55-59,1835,1:35:09,1:35:09,98,1332,1332,0:05:59,0:05:59,7:06:08,7:06:08,104,1383,1383,0:11:35,0:11:35,6:05:15,6:05:15,113,1422,1422,15:04:06
1423,XIANG NING  FU,,221,1423,1423,Finisher,1526,F45-49,1387,1:41:52,1:41:52,215,1448,1448,0:12:18,0:12:18,7:50:23,7:50:23,236,1548,1548,0:14:14,0:14:14,5:05:48,5:05:48,221,1423,1423,15:04:35
1424,Alex Tennant,GB,192,1424,1424,Finisher,165,F35-39,1171,1:38:36,1:38:36,188,1384,1384,0:07:58,0:07:58,6:38:43,6:38:43,182,1244,1244,0:09:23,0:09:23,6:30:18,6:30:18,192,1424,1424,15:04:58
1425,Kathy Roche,,51,1425,1425,Finisher,358,F60-64,2477,1:29:22,1:29:22,40,1162,1162,0:14:34,0:14:34,7:08:41,7:08:41,44,1404,1404,0:12:50,0:12:50,6:00:57,6:00:57,51,1425,1425,15:06:24
1426,Laura Drake Cole,US,114,1426,1426,Finisher,556,F55-59,1807,1:24:20,1:24:20,44,938,938,0:05:23,0:05:23,6:59:33,6:59:33,89,1267,1267,0:09:37,0:09:37,6:27:33,6:27:33,114,1426,1426,15:06:25
1427,Robyn Johns,,185,1427,1427,Finisher,1269,F50-54,1386,1:40:57,1:40:57,179,1431,1431,0:07:32,0:07:32,7:54:02,7:54:02,204,1543,1543,0:06:53,0:06:53,5:18:37,5:18:37,185,1427,1427,15:08:02
1428,Nuria Julia Martin Perez,DE,186,1428,1428,Finisher,1127,F50-54,1376,1:23:55,1:23:55,92,916,916,0:10:56,0:10:56,7:14:10,7:14:10,183,1391,1391,0:14:00,0:14:00,6:05:51,6:05:51,186,1428,1428,15:08:52
1429,Amanda Radley,GB,52,1429,1429,Finisher,340,F60-64,2447,1:25:30,1:25:30,28,1006,1006,0:13:07,0:13:07,7:12:26,7:12:26,43,1399,1399,0:20:18,0:20:18,5:57:31,5:57:31,52,1429,1429,15:08:53
1430,Gabriela Obregon,,53,1430,1430,Finisher,333,F60-64,2443,2:00:54,2:00:54,77,1550,1550,0:12:38,0:12:38,6:59:34,6:59:34,58,1473,1473,0:12:40,0:12:40,5:43:31,5:43:31,53,1430,1430,15:09:17
1431,Krista Harms,US,115,1431,1431,Finisher,613,F55-59,1770,1:35:02,1:35:02,97,1327,1327,0:09:20,0:09:20,7:09:04,7:09:04,112,1410,1410,0:13:17,0:13:17,6:02:44,6:02:44,115,1431,1431,15:09:27
1432,Barb Carson,NZ,6,1432,1432,Finisher,456,F70-74,3734,1:57:51,1:57:51,9,1541,1541,0:07:30,0:07:30,7:23:25,7:23:25,8,1510,1510,0:11:26,0:11:26,5:29:40,5:29:40,6,1432,1432,15:09:53
1433,Ya-Lan Huang,,226,1433,1433,Finisher,968,F40-44,1243,1:48:03,1:48:03,231,1510,1510,0:09:04,0:09:04,6:58:16,6:58:16,230,1417,1417,0:14:28,0:14:28,6:00:23,6:00:23,226,1433,1433,15:10:14
1434,Lok Man Katherine Pang,HK,227,1434,1434,Finisher,849,F40-44,1235,1:23:14,1:23:14,146,889,889,0:08:50,0:08:50,6:17:48,6:17:48,157,902,902,0:10:00,0:10:00,7:11:01,7:11:01,227,1434,1434,15:10:53
1435,Lynn Brannon,,116,1435,1435,Finisher,604,F55-59,1748,1:30:58,1:30:58,75,1215,1215,0:06:56,0:06:56,7:09:10,7:09:10,102,1381,1381,0:11:55,0:11:55,6:12:20,6:12:20,116,1435,1435,15:11:19
1436,Druanne Fridsma,US,14,1436,1436,Finisher,439,F65-69,3069,1:28:40,1:28:40,13,1141,1141,0:13:30,0:13:30,7:34:51,7:34:51,18,1485,1485,0:17:25,0:17:25,5:37:06,5:37:06,14,1436,1436,15:11:32
1437,Joy Mcadams,US,187,1437,1437,Finisher,1780,F50-54,1342,1:32:59,1:32:59,153,1270,1270,0:08:47,0:08:47,6:52:45,6:52:45,162,1304,1304,0:10:11,0:10:11,6:26:59,6:26:59,187,1437,1437,15:11:41
1438,Andrea Faulk,US,54,1438,1438,Finisher,337,F60-64,2413,1:58:45,1:58:45,75,1545,1545,0:10:48,0:10:48,7:03:42,7:03:42,59,1475,1475,0:15:35,0:15:35,5:42:54,5:42:54,54,1438,1438,15:11:45
1439,Keiko Nakakarumai,JP,55,1439,1439,Finisher,369,F60-64,2402,1:28:58,1:28:58,39,1155,1155,0:09:52,0:09:52,7:55:55,7:55:55,70,1531,1531,0:09:17,0:09:17,5:28:38,5:28:38,55,1439,1439,15:12:40
1440,jane wright,US,15,1440,1440,Finisher,426,F65-69,3050,1:37:39,1:37:39,18,1373,1373,0:07:58,0:07:58,7:05:31,7:05:31,14,1400,1400,0:13:24,0:13:24,6:08:33,6:08:33,15,1440,1440,15:13:04
1441,Linda Fischer,CA,56,1441,1441,Finisher,352,F60-64,2395,1:27:27,1:27:27,34,1078,1078,0:10:39,0:10:39,7:28:23,7:28:23,53,1453,1453,0:12:11,0:12:11,5:54:33,5:54:33,56,1441,1441,15:13:13
1442,Mayumi Onimaru,JP,228,1442,1442,Finisher,889,F40-44,1195,1:38:34,1:38:34,218,1383,1383,0:11:40,0:11:40,7:44:18,7:44:18,234,1530,1530,0:15:12,0:15:12,5:24:28,5:24:28,228,1442,1442,15:14:12
1443,Nancy Ripley,CA,7,1443,1443,Finisher,461,F70-74,3680,1:58:27,1:58:27,10,1544,1544,0:09:05,0:09:05,7:27:23,7:27:23,9,1532,1532,0:09:10,0:09:10,5:30:20,5:30:20,7,1443,1443,15:14:24
1444,Jodi Graman,,57,1444,1444,Finisher,364,F60-64,2377,1:42:43,1:42:43,65,1459,1459,0:07:56,0:07:56,7:23:49,7:23:49,60,1478,1478,0:12:48,0:12:48,5:47:30,5:47:30,57,1444,1444,15:14:46
1445,Katy Freitag,,58,1445,1445,Finisher,368,F60-64,2370,1:27:55,1:27:55,35,1107,1107,0:07:54,0:07:54,7:28:36,7:28:36,52,1448,1448,0:09:57,0:09:57,6:00:59,6:00:59,58,1445,1445,15:15:22
1446,Jeni Goddard,AU,222,1446,1446,Finisher,1683,F45-49,1254,1:55:25,1:55:25,232,1534,1534,0:09:48,0:09:48,7:07:56,7:07:56,228,1474,1474,0:12:10,0:12:10,5:50:21,5:50:21,222,1446,1446,15:15:38
1447,Manuela Fischer,,188,1447,1447,Finisher,1180,F50-54,1294,1:37:45,1:37:45,170,1374,1374,0:07:32,0:07:32,7:01:47,7:01:47,182,1380,1380,0:09:34,0:09:34,6:19:07,6:19:07,188,1447,1447,15:15:45
1448,Jesse Whitaker,US,223,1448,1448,Finisher,1601,F45-49,1248,1:15:17,1:15:17,55,485,485,0:07:44,0:07:44,6:37:24,6:37:24,163,1018,1018,0:15:45,0:15:45,6:59:58,6:59:58,223,1448,1448,15:16:08
1449,Fiona Betts,GB,189,1449,1449,Finisher,1291,F50-54,1283,1:30:00,1:30:00,135,1187,1187,0:10:32,0:10:32,7:41:44,7:41:44,196,1492,1492,0:16:47,0:16:47,5:37:37,5:37:37,189,1449,1449,15:16:40
1450,Yali Fu,,59,1450,1450,Finisher,404,F60-64,2351,1:33:28,1:33:28,53,1286,1286,0:09:43,0:09:43,7:10:00,7:10:00,45,1407,1407,0:11:27,0:11:27,6:12:18,6:12:18,59,1450,1450,15:16:56
1451,Tina Maria Norskov-Erichsen,DK,60,1451,1451,Finisher,390,F60-64,2350,1:56:22,1:56:22,74,1537,1537,0:09:45,0:09:45,7:41:32,7:41:32,75,1551,1551,0:07:36,0:07:36,5:21:43,5:21:43,60,1451,1451,15:16:58
1452,Mana Akana,US,229,1452,1452,Finisher,896,F40-44,1147,1:40:23,1:40:23,222,1423,1423,0:11:05,0:11:05,7:02:54,7:02:54,229,1412,1412,0:10:55,0:10:55,6:12:53,6:12:53,229,1452,1452,15:18:10
1453,Tari Kelly,,117,1453,1453,Finisher,472,F55-59,1664,1:17:58,1:17:58,23,582,582,0:08:36,0:08:36,6:26:35,6:26:35,42,942,942,0:13:40,0:13:40,7:11:31,7:11:31,117,1453,1453,15:18:20
1454,Louise Brennan,IE,190,1454,1454,Finisher,1204,F50-54,1260,1:37:07,1:37:07,168,1360,1360,0:12:51,0:12:51,7:22:55,7:22:55,193,1471,1471,0:12:53,0:12:53,5:52:47,5:52:47,190,1454,1454,15:18:32
1455,Lydie Antoine,FR,191,1455,1455,Finisher,1276,F50-54,1253,1:28:42,1:28:42,129,1142,1142,0:07:08,0:07:08,6:59:33,6:59:33,165,1313,1313,0:09:14,0:09:14,6:34:31,6:34:31,191,1455,1455,15:19:08
1456,Jamie Fornek,US,224,1456,1456,Finisher,1715,F45-49,1208,1:35:38,1:35:38,194,1338,1338,0:06:31,0:06:31,7:28:08,7:28:08,224,1465,1465,0:08:39,0:08:39,6:00:36,6:00:36,224,1456,1456,15:19:31
1457,Trish Marshall,,61,1457,1457,Finisher,382,F60-64,2315,1:27:03,1:27:03,32,1059,1059,0:14:06,0:14:06,6:57:51,6:57:51,38,1342,1342,0:13:42,0:13:42,6:27:13,6:27:13,61,1457,1457,15:19:55
1458,Yolanda Iribarren,MX,62,1458,1458,Finisher,389,F60-64,2309,1:45:42,1:45:42,69,1488,1488,0:10:03,0:10:03,7:40:55,7:40:55,71,1533,1533,0:11:22,0:11:22,5:32:23,5:32:23,62,1458,1458,15:20:24
1459,Andrea Sauerbrei,DE,63,1459,1459,Finisher,406,F60-64,2300,1:47:52,1:47:52,70,1508,1508,0:09:22,0:09:22,7:10:36,7:10:36,54,1456,1456,0:12:02,0:12:02,6:01:18,6:01:18,63,1459,1459,15:21:11
1460,Tammi Carter,CA,225,1460,1460,Finisher,1697,F45-49,1183,1:25:56,1:25:56,138,1025,1025,0:11:21,0:11:21,7:13:02,7:13:02,215,1395,1395,0:15:56,0:15:56,6:15:18,6:15:18,225,1460,1460,15:21:33
1461,Elda Carreon,MX,226,1461,1461,Finisher,1537,F45-49,1179,2:13:50,2:13:50,236,1561,1561,0:08:50,0:08:50,7:41:02,7:41:02,237,1559,1559,0:09:22,0:09:22,5:08:48,5:08:48,226,1461,1461,15:21:53
1462,Stephanie Rivest,CA,192,1462,1462,Finisher,1167,F50-54,1191,1:31:17,1:31:17,145,1226,1226,0:08:22,0:08:22,6:56:56,6:56:56,168,1322,1322,0:14:46,0:14:46,6:32:58,6:32:58,192,1462,1462,15:24:18
1463,Heather Mcarthur,US,193,1463,1463,Finisher,1190,F50-54,1190,1:26:05,1:26:05,118,1030,1030,0:08:53,0:08:53,7:00:47,7:00:47,167,1320,1320,0:09:16,0:09:16,6:39:20,6:39:20,193,1463,1463,15:24:21
1464,Rachel Salant,US,193,1464,1464,Finisher,312,F35-39,1000,1:26:02,1:26:02,154,1027,1027,0:08:00,0:08:00,7:00:55,7:00:55,188,1308,1308,0:14:02,0:14:02,6:35:49,6:35:49,193,1464,1464,15:24:48
1465,Cathy Tibbetts,US,8,1465,1465,Finisher,458,F70-74,3555,1:27:00,1:27:00,4,1055,1055,0:10:25,0:10:25,7:33:22,7:33:22,6,1466,1466,0:12:20,0:12:20,6:01:44,6:01:44,8,1465,1465,15:24:51
1466,Jackie Bunce,,118,1466,1466,Finisher,545,F55-59,1585,1:49:16,1:49:16,135,1515,1515,0:16:22,0:16:22,7:26:44,7:26:44,134,1522,1522,0:15:01,0:15:01,5:37:29,5:37:29,118,1466,1466,15:24:52
1467,Carrie Tallent,US,194,1467,1467,Finisher,1157,F50-54,1168,1:24:58,1:24:58,110,978,978,0:10:10,0:10:10,6:57:54,6:57:54,158,1294,1294,0:09:54,0:09:54,6:43:14,6:43:14,194,1467,1467,15:26:11
1468,Rebecca Crammond,,195,1468,1468,Finisher,1146,F50-54,1160,1:14:17,1:14:17,29,428,428,0:07:51,0:07:51,7:37:47,7:37:47,186,1434,1434,0:10:21,0:10:21,6:16:39,6:16:39,195,1468,1468,15:26:53
1469,Amy Fletcher,US,119,1469,1469,Finisher,552,F55-59,1555,1:33:53,1:33:53,90,1293,1293,0:08:10,0:08:10,6:48:14,6:48:14,90,1273,1273,0:15:27,0:15:27,6:41:42,6:41:42,119,1469,1469,15:27:25
1470,Jennifer Rickard,US,227,1470,1470,Finisher,1569,F45-49,1106,1:46:21,1:46:21,225,1497,1497,0:07:54,0:07:54,7:22:12,7:22:12,229,1482,1482,0:11:27,0:11:27,6:00:06,6:00:06,227,1470,1470,15:28:00
1471,Qingwen Meng,CN,196,1471,1471,Finisher,1185,F50-54,1146,2:01:35,2:01:35,206,1553,1553,0:07:25,0:07:25,8:01:46,8:01:46,208,1562,1562,0:13:36,0:13:36,5:03:41,5:03:41,196,1471,1471,15:28:03
1472,Deb Condo,,120,1472,1472,Finisher,584,F55-59,1537,1:34:41,1:34:41,95,1315,1315,0:06:55,0:06:55,7:21:17,7:21:17,121,1441,1441,0:08:50,0:08:50,6:17:11,6:17:11,120,1472,1472,15:28:54
1473,Nicole Priest,US,121,1473,1473,Finisher,469,F55-59,1529,1:38:48,1:38:48,107,1389,1389,0:08:31,0:08:31,7:41:39,7:41:39,132,1511,1511,0:11:15,0:11:15,5:49:20,5:49:20,121,1473,1473,15:29:34
1474,Joy Secritario,US,64,1474,1474,Finisher,370,F60-64,2197,1:39:02,1:39:02,60,1396,1396,0:09:03,0:09:03,7:09:15,7:09:15,48,1423,1423,0:10:33,0:10:33,6:21:54,6:21:54,64,1474,1474,15:29:47
1475,Elizabeth Sands,US,122,1475,1475,Finisher,562,F55-59,1522,1:07:38,1:07:38,1,173,173,0:10:51,0:10:51,6:37:25,6:37:25,48,971,971,0:14:07,0:14:07,7:20:07,7:20:07,122,1475,1475,15:30:08
1476,Silver Bohn,US,230,1476,1476,Finisher,853,F40-44,1000,1:13:18,1:13:18,53,402,402,0:08:14,0:08:14,7:15:13,7:15:13,214,1326,1326,0:12:43,0:12:43,6:41:44,6:41:44,230,1476,1476,15:31:12
1477,Silvia Antuna,,123,1477,1477,Finisher,540,F55-59,1508,1:35:42,1:35:42,101,1340,1340,0:14:10,0:14:10,7:13:50,7:13:50,122,1446,1446,0:14:00,0:14:00,6:13:36,6:13:36,123,1477,1477,15:31:18
1478,Liz Bondi,,231,1478,1478,Finisher,953,F40-44,1000,1:54:57,1:54:57,233,1533,1533,0:11:02,0:11:02,6:51:01,6:51:01,231,1422,1422,0:15:51,0:15:51,6:19:24,6:19:24,231,1478,1478,15:32:15
1479,Noriko Kojima,JP,65,1479,1479,Finisher,347,F60-64,2163,1:31:01,1:31:01,44,1217,1217,0:13:22,0:13:22,7:55:51,7:55:51,74,1539,1539,0:13:28,0:13:28,5:38:56,5:38:56,65,1479,1479,15:32:37
1480,Jean Compton,CA,16,1480,1480,Finisher,437,F65-69,2801,1:22:45,1:22:45,7,847,847,0:12:11,0:12:11,7:58:33,7:58:33,22,1527,1527,0:15:08,0:15:08,5:45:11,5:45:11,16,1480,1480,15:33:48
1481,FENG-YI WANG,,197,1481,1481,Finisher,1229,F50-54,1047,1:58:46,1:58:46,204,1546,1546,0:14:41,0:14:41,7:29:51,7:29:51,205,1545,1545,0:11:46,0:11:46,5:41:13,5:41:13,197,1481,1481,15:36:16
1482,Debbie Rookes,,124,1482,1482,Finisher,578,F55-59,1424,1:34:32,1:34:32,94,1314,1314,0:15:24,0:15:24,7:32:39,7:32:39,128,1494,1494,0:23:17,0:23:17,5:52:27,5:52:27,124,1482,1482,15:38:19
1483,Stanislawa Ferko-Czajkowska,,125,1483,1483,Finisher,599,F55-59,1423,1:44:57,1:44:57,125,1479,1479,0:08:25,0:08:25,7:04:57,7:04:57,118,1431,1431,0:12:39,0:12:39,6:27:25,6:27:25,125,1483,1483,15:38:23
1484,Hiroko Maru,JP,17,1484,1484,Finisher,450,F65-69,2738,1:38:13,1:38:13,19,1379,1379,0:09:23,0:09:23,7:28:53,7:28:53,17,1483,1483,0:13:06,0:13:06,6:09:32,6:09:32,17,1484,1484,15:39:07
1485,Loree Bolin,US,9,1485,1485,Finisher,459,F70-74,3349,1:39:54,1:39:54,8,1412,1412,0:07:01,0:07:01,7:35:37,7:35:37,7,1493,1493,0:11:30,0:11:30,6:07:56,6:07:56,9,1485,1485,15:41:58
1486,Michelle Wilson,CA,126,1486,1486,Finisher,483,F55-59,1375,1:28:17,1:28:17,62,1121,1121,0:08:10,0:08:10,7:51:59,7:51:59,131,1508,1508,0:08:55,0:08:55,6:05:01,6:05:01,126,1486,1486,15:42:22
1487,Tomomi Ueda,JP,198,1487,1487,Finisher,1226,F50-54,1000,1:25:46,1:25:46,115,1019,1019,0:11:38,0:11:38,7:25:48,7:25:48,187,1445,1445,0:11:21,0:11:21,6:28:09,6:28:09,198,1487,1487,15:42:43
1488,Marianne Sobral,BR,228,1488,1488,Finisher,1736,F45-49,1000,1:51:17,1:51:17,231,1528,1528,0:08:59,0:08:59,7:07:38,7:07:38,223,1457,1457,0:10:12,0:10:12,6:26:20,6:26:20,228,1488,1488,15:44:26
1489,Lijia Liu,CN,127,1489,1489,Finisher,497,F55-59,1339,1:42:58,1:42:58,122,1464,1464,0:22:05,0:22:05,7:09:30,7:09:30,126,1480,1480,0:13:11,0:13:11,6:17:37,6:17:37,127,1489,1489,15:45:22
1490,Koga Rie,JP,229,1490,1490,Finisher,1553,F45-49,1000,1:33:36,1:33:36,187,1289,1289,0:08:01,0:08:01,6:45:26,6:45:26,188,1255,1255,0:13:16,0:13:16,7:05:12,7:05:12,229,1490,1490,15:45:31
1491,Aoi Shibata,JP,57,1491,1491,Finisher,1472,F18-24,1000,1:34:46,1:34:46,58,1319,1319,0:05:00,0:05:00,8:28:02,8:28:02,59,1561,1561,0:05:13,0:05:13,5:32:32,5:32:32,57,1491,1491,15:45:33
1492,Angela Hubber,CA,199,1492,1492,Finisher,1126,F50-54,1000,1:33:02,1:33:02,154,1272,1272,0:10:17,0:10:17,6:56:14,6:56:14,174,1347,1347,0:14:32,0:14:32,6:51:41,6:51:41,199,1492,1492,15:45:47
1493,Shelby Hood,AU,232,1493,1493,Finisher,1066,F40-44,1000,1:15:35,1:15:35,65,502,502,0:07:49,0:07:49,7:23:18,7:23:18,221,1376,1376,0:09:58,0:09:58,6:49:47,6:49:47,232,1493,1493,15:46:27
1494,Kathy  Crawford,US,128,1494,1494,Finisher,1772,F55-59,1326,1:49:22,1:49:22,136,1516,1516,0:09:50,0:09:50,7:33:22,7:33:22,135,1524,1524,0:13:33,0:13:33,6:00:25,6:00:25,128,1494,1494,15:46:31
1495,Jill Walker,US,129,1495,1495,Finisher,595,F55-59,1319,1:22:47,1:22:47,40,848,848,0:07:48,0:07:48,7:31:46,7:31:46,120,1438,1438,0:08:50,0:08:50,6:35:56,6:35:56,129,1495,1495,15:47:06
1496,Carolina Militão,BR,194,1496,1496,Finisher,256,F35-39,1000,1:36:56,1:36:56,187,1359,1359,0:12:28,0:12:28,7:13:37,7:13:37,195,1442,1442,0:10:32,0:10:32,6:33:42,6:33:42,194,1496,1496,15:47:14
1497,Jaeyeon An,KR,130,1497,1497,Finisher,1775,F55-59,1307,1:40:10,1:40:10,115,1417,1417,0:15:41,0:15:41,7:50:28,7:50:28,138,1550,1550,0:09:33,0:09:33,5:52:12,5:52:12,130,1497,1497,15:48:04
1498,Sophia Lal,US,66,1498,1498,Finisher,342,F60-64,1972,1:31:38,1:31:38,47,1236,1236,0:10:42,0:10:42,7:27:41,7:27:41,57,1464,1464,0:13:14,0:13:14,6:25:14,6:25:14,66,1498,1498,15:48:28
1499,Angela Paternostro-Pfister,US,230,1499,1499,Finisher,1764,F45-49,1000,1:41:23,1:41:23,212,1439,1439,0:05:59,0:05:59,6:57:35,6:57:35,213,1369,1369,0:12:32,0:12:32,6:52:12,6:52:12,230,1499,1499,15:49:41
1500,Hanna Törnlöv,,231,1500,1500,Finisher,1717,F45-49,1000,1:40:54,1:40:54,211,1430,1430,0:15:16,0:15:16,7:20:37,7:20:37,230,1484,1484,0:14:08,0:14:08,6:19:08,6:19:08,231,1500,1500,15:50:03
1501,Mary Torre,,18,1501,1501,Finisher,451,F65-69,2604,1:32:39,1:32:39,16,1265,1265,0:09:23,0:09:23,7:15:36,7:15:36,15,1426,1426,0:11:52,0:11:52,6:40:43,6:40:43,18,1501,1501,15:50:13
1502,Penelope Thomas,GB,124,1502,1502,Finisher,1435,F25-29,1000,1:48:52,1:48:52,124,1513,1513,0:05:46,0:05:46,7:29:31,7:29:31,124,1500,1500,0:08:34,0:08:34,6:17:57,6:17:57,124,1502,1502,15:50:39
1503,Terri Jaksha,,131,1503,1503,Finisher,606,F55-59,1271,1:22:21,1:22:21,33,826,826,0:08:52,0:08:52,7:26:47,7:26:47,116,1429,1429,0:12:27,0:12:27,6:40:39,6:40:39,131,1503,1503,15:51:06
1504,Melissa Selvidge,US,200,1504,1504,Finisher,1222,F50-54,1000,1:32:22,1:32:22,148,1254,1254,0:08:49,0:08:49,7:43:18,7:43:18,198,1501,1501,0:10:57,0:10:57,6:15:56,6:15:56,200,1504,1504,15:51:22
1505,Jane Shumka,CA,19,1505,1505,Finisher,438,F65-69,2590,1:25:46,1:25:46,10,1020,1020,0:09:33,0:09:33,7:47:49,7:47:49,19,1495,1495,0:13:52,0:13:52,6:14:25,6:14:25,19,1505,1505,15:51:25
1506,Sunny Mckee,US,1,1506,1506,Finisher,465,F75-79,5000,1:30:59,1:30:59,1,1216,1216,0:07:23,0:07:23,7:52:53,7:52:53,1,1519,1519,0:09:41,0:09:41,6:10:54,6:10:54,1,1506,1506,15:51:50
1507,Sarah Day,US,201,1507,1507,Finisher,1211,F50-54,1000,1:46:56,1:46:56,194,1502,1502,0:08:25,0:08:25,7:16:41,7:16:41,191,1469,1469,0:12:17,0:12:17,6:27:37,6:27:37,201,1507,1507,15:51:55
